tournament,platform,video_id,watch_url,title,channel,channel_id,duration_seconds,detected_year,detected_round,best_match_id,match_score,minimum_player_score,match_status,source_collections,research_confidence,last_checked_utc
US Open,youtube,SNFs-O5dB8Q,https://www.youtube.com/watch?v=SNFs-O5dB8Q,US Open 2008 Quarter final,amitagarwala303,UCJpz9lIsbcQF9Oif8bank2w,26,2008,QF,us-open-2008-men-qf-andy-murray-juan-martin-del-potro,0.000,0.000,unmatched_target_round_candidate,"""Jelena Jankovic"" ""Sybille Bammer"" 2008 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,ev9oat3dRUw,https://www.youtube.com/watch?v=ev9oat3dRUw,US Open 2008 SF   Murray vs Nadal 1080p,Bogdan,UCwN6FSPVc_s-ZmpE0cp7_zA,1242,2008,SF,us-open-2008-men-sf-andy-murray-rafael-nadal,0.500,0.500,unmatched_target_round_candidate,"""Andy Murray"" ""Rafael Nadal"" 2008 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,sDyKuIwIG6Y,https://www.youtube.com/watch?v=sDyKuIwIG6Y,Venus Williams vs Serena Williams | Wimbledon 2008 Final Replayed,Wimbledon,UCNa8NxMgSm7m4Ii9d4QGk1Q,6723,2008,F,us-open-2008-women-f-jelena-jankovic-serena-williams,0.700,0.400,unmatched_target_round_candidate,"""Serena Williams"" ""Venus Williams"" 2008 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,6W7U_QWZh_s,https://www.youtube.com/watch?v=6W7U_QWZh_s,2009 US Open Press Conferences: C. Wozniacki (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,326,2009,QF,us-open-2009-women-qf-caroline-wozniacki-melanie-oudin,0.250,0.000,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Melanie Oudin"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,KoYIAtDX2fQ,https://www.youtube.com/watch?v=KoYIAtDX2fQ,2009 US Open Press Conferences: C. Wozniacki (Semifinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,323,2009,SF,us-open-2009-women-sf-caroline-wozniacki-yanina-wickmayer,0.250,0.000,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Yanina Wickmayer"" 2009 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,xIeYAbdIpyE,https://www.youtube.com/watch?v=xIeYAbdIpyE,2009 US Open Press Conferences: F. Verdasco (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,145,2009,QF,us-open-2009-men-qf-fernando-verdasco-novak-djokovic,0.250,0.000,unmatched_target_round_candidate,"""Fernando Verdasco"" ""Novak Djokovic"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,FeGQ-VqImpk,https://www.youtube.com/watch?v=FeGQ-VqImpk,2009 US Open Press Conferences: K. Clijsters (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,785,2009,QF,us-open-2009-women-qf-kim-clijsters-na-li,0.250,0.000,unmatched_target_round_candidate,"""Kim Clijsters"" ""Na Li"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,0LYfmSgcDhM,https://www.youtube.com/watch?v=0LYfmSgcDhM,2009 US Open Press Conferences: Li Na (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,465,2009,QF,us-open-2009-women-qf-kim-clijsters-na-li,0.500,0.000,unmatched_target_round_candidate,"""Kim Clijsters"" ""Na Li"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,wgXSUkY5tgs,https://www.youtube.com/watch?v=wgXSUkY5tgs,2009 US Open Press Conferences: M. Oudin (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,314,2009,QF,us-open-2009-women-qf-caroline-wozniacki-melanie-oudin,0.250,0.000,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Melanie Oudin"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,IeXXUyFO05M,https://www.youtube.com/watch?v=IeXXUyFO05M,2009 US Open Press Conferences: Marin Cilic (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,370,2009,QF,us-open-2009-men-qf-juan-martin-del-potro-marin-cilic,0.500,0.000,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Marin Cilic"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,1oko6_K4-P8,https://www.youtube.com/watch?v=1oko6_K4-P8,2009 US Open Press Conferences: N. Djokovic (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,320,2009,QF,us-open-2009-men-qf-fernando-verdasco-novak-djokovic,0.250,0.000,unmatched_target_round_candidate,"""Fernando Verdasco"" ""Novak Djokovic"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,uJxtIdTq6Rw,https://www.youtube.com/watch?v=uJxtIdTq6Rw,2009 US Open Press Conferences: S. Williams (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,315,2009,QF,us-open-2009-women-qf-flavia-pennetta-serena-williams,0.250,0.000,unmatched_target_round_candidate,"""Flavia Pennetta"" ""Serena Williams"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,_1FJBArKLyw,https://www.youtube.com/watch?v=_1FJBArKLyw,2009 US Open Press Conferences: Y. Wickmayer (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,284,2009,QF,us-open-2009-women-qf-kateryna-bondarenko-yanina-wickmayer,0.250,0.000,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Yanina Wickmayer"" 2009 US Open semifinal full match | ""Kateryna Bondarenko"" ""Yanina Wickmayer"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,m2Tmsl1OfXk,https://www.youtube.com/watch?v=m2Tmsl1OfXk,CLIJTERS VS WOZNIAZCKI FINAL US OPEN 2009,2depunta,UCbdTChu4ukAvkM_hPaoPSNg,128,2009,F,us-open-2009-women-f-caroline-wozniacki-kim-clijsters,0.572,0.383,unmatched_target_round_candidate,"""Kim Clijsters"" ""Na Li"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Ze-zkgQb0tA,https://www.youtube.com/watch?v=Ze-zkgQb0tA,Del Potro vs Cilic US Open 2009 QF HD,T Pain,UCK1G63oMHnqhuON6s-bzSbQ,836,2009,QF,us-open-2009-men-qf-juan-martin-del-potro-marin-cilic,0.550,0.500,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Marin Cilic"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,QcARSLBu7QI,https://www.youtube.com/watch?v=QcARSLBu7QI,Del Potro vs Federer - US Open 2009 Final Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,13378,2009,F,us-open-2009-men-f-juan-martin-del-potro-roger-federer,0.550,0.500,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Roger Federer"" 2009 Australian Open quarterfinal full match | ""Juan Martin del Potro"" ""Roger Federer"" 2009 US Open final full match",,2026-09-22T16:07:53+00:00
US Open,youtube,02hSZAZxy_g,https://www.youtube.com/watch?v=02hSZAZxy_g,Djokovic vs Verdasco - US Open 2009 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,9195,2009,QF,us-open-2009-men-qf-fernando-verdasco-novak-djokovic,0.614,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""Novak Djokovic"" 2009 Australian Open quarterfinal full match | ""Fernando Verdasco"" ""Novak Djokovic"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,rpXSNjprtUU,https://www.youtube.com/watch?v=rpXSNjprtUU,Juan Martin del Potro vs. Rafael Nadal Full Match | 2009 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,7193,2009,F,us-open-2009-men-f-juan-martin-del-potro-roger-federer,0.660,0.320,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Rafael Nadal"" 2009 US Open semifinal full match | ""Juan Martin del Potro"" ""Rafael Nadal"" 2018 US Open semifinal full match | Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,7-hLBjstoaQ,https://www.youtube.com/watch?v=7-hLBjstoaQ,Kim Clijsters vs. Serena Williams Full Match | 2009 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4322,2009,F,us-open-2009-women-f-caroline-wozniacki-kim-clijsters,0.629,0.258,unmatched_target_round_candidate,"""Kim Clijsters"" ""Serena Williams"" 2009 US Open semifinal full match | ""Kim Clijsters"" ""Venus Williams"" 2010 US Open semifinal full match | Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,BemfPINsvAw,https://www.youtube.com/watch?v=BemfPINsvAw,Nadal vs Gonzalez - Us Open 2009 Highlights HD QF,FastMan14,UCVfAylBVt7J3CM2ujn5S1TA,814,2009,QF,us-open-2009-men-qf-fernando-gonzalez-rafael-nadal,0.544,0.500,unmatched_target_round_candidate,"""Fernando Gonzalez"" ""Rafael Nadal"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,8UFKOkR9PSM,https://www.youtube.com/watch?v=8UFKOkR9PSM,Roger Federer Flick Winner vs Soderling (2009 US Open Tennis QF),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,25,2009,QF,us-open-2009-men-qf-robin-soderling-roger-federer,0.750,0.500,unmatched_target_round_candidate,"""Robin Soderling"" ""Roger Federer"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,iXITeRFJ_xg,https://www.youtube.com/watch?v=iXITeRFJ_xg,USO 2009 QF - Cilic vs Del Potro (Part 1),TGM Tennis,UC3MVdeTgwyYdmZ9SAXKykLw,4898,2009,QF,us-open-2009-men-qf-juan-martin-del-potro-marin-cilic,0.500,0.500,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Marin Cilic"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,wPd6_t8lzh4,https://www.youtube.com/watch?v=wPd6_t8lzh4,USO 2009 QF - Cilic vs Del Potro (Part 2),TGM Tennis,UC3MVdeTgwyYdmZ9SAXKykLw,4276,2009,QF,us-open-2009-men-qf-juan-martin-del-potro-marin-cilic,0.500,0.500,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Marin Cilic"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,_Lv1PQ3MEtE,https://www.youtube.com/watch?v=_Lv1PQ3MEtE,Wilson Tennis On Tour with Kateryna Bondarenko as she reaches the Quarterfinals of the 2009 US Open,Wilson Tennis,UC1uGsaTByoJCj7tJz23eVOw,120,2009,QF,us-open-2009-women-qf-kateryna-bondarenko-yanina-wickmayer,0.500,0.000,unmatched_target_round_candidate,"""Kateryna Bondarenko"" ""Yanina Wickmayer"" 2009 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,ba5YCLYNSqM,https://www.youtube.com/watch?v=ba5YCLYNSqM,2010 Doha WTA Finals - Caroline Wozniacki Versus Vera Zvonareva - FULL MATCH,Wozniacki Archive,UColm2uJID3K18u7iP_v5uZA,5975,2010,F,us-open-2010-women-f-kim-clijsters-vera-zvonareva,0.500,0.000,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Vera Zvonareva"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,zvqZgSgB56w,https://www.youtube.com/watch?v=zvqZgSgB56w,2010 US Open Press Conferences: Francesca Schiavone (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,452,2010,QF,us-open-2010-women-qf-francesca-schiavone-venus-williams,0.500,0.000,unmatched_target_round_candidate,"""Francesca Schiavone"" ""Venus Williams"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,EcCwTJU1lkU,https://www.youtube.com/watch?v=EcCwTJU1lkU,2010 US Open Press Conferences: Kaia Kanepi (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,179,2010,QF,us-open-2010-women-qf-kaia-kanepi-vera-zvonareva,0.500,0.000,unmatched_target_round_candidate,"""Kaia Kanepi"" ""Vera Zvonareva"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,0mIp7MlUhjs,https://www.youtube.com/watch?v=0mIp7MlUhjs,2010 US Open Press Conferences: Kim Clijsters (Finals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,1201,2010,F,us-open-2010-women-f-kim-clijsters-vera-zvonareva,0.500,0.000,unmatched_target_round_candidate,"""Kim Clijsters"" ""Vera Zvonareva"" 2010 US Open final full match",,2026-09-22T16:07:53+00:00
US Open,youtube,XzArhYWx-3M,https://www.youtube.com/watch?v=XzArhYWx-3M,2010 US Open Press Conferences: Kim Clijsters (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,527,2010,QF,us-open-2010-women-qf-kim-clijsters-samantha-stosur,0.500,0.000,unmatched_target_round_candidate,"""Kim Clijsters"" ""Samantha Stosur"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,JBOEHTZu-Z4,https://www.youtube.com/watch?v=JBOEHTZu-Z4,2010 US Open Press Conferences: Venus Williams (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,684,2010,QF,us-open-2010-women-qf-francesca-schiavone-venus-williams,0.500,0.000,unmatched_target_round_candidate,"""Francesca Schiavone"" ""Venus Williams"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,TgsnrNnm_jE,https://www.youtube.com/watch?v=TgsnrNnm_jE,ATP 2010 US Open Cuartos de Final Nadal vs Verdasco 720 HD,Gabi,UC_iirJ4aHM3u4Biv01ExHDA,9206,2010,F,us-open-2010-men-f-novak-djokovic-rafael-nadal,0.353,0.207,unmatched_target_round_candidate,"""Fernando Verdasco"" ""Rafael Nadal"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,OBv29oDbUbY,https://www.youtube.com/watch?v=OBv29oDbUbY,Djokovic vs Federer - US Open 2010 SF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,11161,2010,SF,us-open-2010-men-sf-novak-djokovic-roger-federer,0.614,0.500,unmatched_target_round_candidate,"""Novak Djokovic"" ""Roger Federer"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,W2SrFqKiGEc,https://www.youtube.com/watch?v=W2SrFqKiGEc,Esther Vergeer vs Florence Gravellier Full Match | US Open 2010 Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,6074,2010,QF,us-open-2010-men-qf-robin-soderling-roger-federer,0.377,0.235,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,nrTiZ1dKRoI,https://www.youtube.com/watch?v=nrTiZ1dKRoI,Federer Soderling US Open 2010 QF R01,Ivo Čermák,UCBywGVcTrPVHsR9egW-kkYQ,1853,2010,QF,us-open-2010-men-qf-robin-soderling-roger-federer,0.500,0.500,unmatched_target_round_candidate,"""Robin Soderling"" ""Roger Federer"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,nCgAOMCQw5U,https://www.youtube.com/watch?v=nCgAOMCQw5U,Federer vs Soderling - US Open 2010 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,6380,2010,QF,us-open-2010-men-qf-robin-soderling-roger-federer,0.600,0.500,unmatched_target_round_candidate,"""Robin Soderling"" ""Roger Federer"" 2009 US Open quarterfinal full match | ""Robin Soderling"" ""Roger Federer"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,jQ6s0Qsmid8,https://www.youtube.com/watch?v=jQ6s0Qsmid8,Nadal vs Youzhny - US Open 2010 SF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,9361,2010,SF,us-open-2010-men-sf-mikhail-youzhny-rafael-nadal,0.544,0.500,unmatched_target_round_candidate,"""Mikhail Youzhny"" ""Rafael Nadal"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,pvvzu-3y9fc,https://www.youtube.com/watch?v=pvvzu-3y9fc,"Rafael Nadal's final serve to win match, U.S. Open 2010, Men's Quarterfinal",Craig Kanalley,UCHYtt5y0LNLZIttxQeuKRbQ,56,2010,QF,us-open-2010-men-qf-fernando-verdasco-rafael-nadal,0.500,0.000,unmatched_target_round_candidate,"""Fernando Verdasco"" ""Rafael Nadal"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,x8iI7FmTL6Q,https://www.youtube.com/watch?v=x8iI7FmTL6Q,Rafael Nadal-- 360 Half Volley- US Open 2010 QF,MegaForehand,UCsR231Xjn_8uIaukXAYTphQ,48,2010,QF,us-open-2010-men-qf-fernando-verdasco-rafael-nadal,0.500,0.000,unmatched_target_round_candidate,"""Fernando Verdasco"" ""Rafael Nadal"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,LPn3OQIhcbg,https://www.youtube.com/watch?v=LPn3OQIhcbg,US Open 2010 Venus Williams Semi Final,duckieeny,UCluxQz1RtWdKwvJbodhpnMw,38,2010,SF,us-open-2010-women-sf-kim-clijsters-venus-williams,0.500,0.000,unmatched_target_round_candidate,"""Kim Clijsters"" ""Venus Williams"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,dVO8B05fVEE,https://www.youtube.com/watch?v=dVO8B05fVEE,Wozniacki - Zvonareva US Open 2010 semifinal,YanaAleks,UC7Mo1T-EHppQ-xvuuG0J6lw,272,2010,SF,us-open-2010-women-sf-caroline-wozniacki-vera-zvonareva,0.500,0.500,unmatched_target_round_candidate,"""Kaia Kanepi"" ""Vera Zvonareva"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,1a3pwck2128,https://www.youtube.com/watch?v=1a3pwck2128,Wozniacki - Zvonareva US Open 2010 semifinal,YanaAleks,UC7Mo1T-EHppQ-xvuuG0J6lw,233,2010,SF,us-open-2010-women-sf-caroline-wozniacki-vera-zvonareva,0.500,0.500,unmatched_target_round_candidate,"""Kaia Kanepi"" ""Vera Zvonareva"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,7zp8oiMt58E,https://www.youtube.com/watch?v=7zp8oiMt58E,Wozniacki - Zvonareva US Open 2010 semifinal,YanaAleks,UC7Mo1T-EHppQ-xvuuG0J6lw,172,2010,SF,us-open-2010-women-sf-caroline-wozniacki-vera-zvonareva,0.500,0.500,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Vera Zvonareva"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,GBDhqTppAGw,https://www.youtube.com/watch?v=GBDhqTppAGw,Wozniacki - Zvonareva US Open 2010 semifinal,YanaAleks,UC7Mo1T-EHppQ-xvuuG0J6lw,148,2010,SF,us-open-2010-women-sf-caroline-wozniacki-vera-zvonareva,0.500,0.500,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Vera Zvonareva"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,hZ7lYLF2bLk,https://www.youtube.com/watch?v=hZ7lYLF2bLk,Youzhny vs Wawrinka - US Open 2010 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,13184,2010,QF,us-open-2010-men-qf-mikhail-youzhny-stan-wawrinka,0.568,0.500,unmatched_target_round_candidate,"""Mikhail Youzhny"" ""Rafael Nadal"" 2006 US Open quarterfinal full match | ""Mikhail Youzhny"" ""Rafael Nadal"" 2010 US Open semifinal full match | ""Mikhail Youzhny"" ""Stan Wawrinka"" 2010 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,I3TXWwEySnE,https://www.youtube.com/watch?v=I3TXWwEySnE,match point nadal-youzhny semi-final us open 2010,77wilander,UCtZ1cdUh9X2Q_AIJ3BwNnZQ,11,2010,SF,us-open-2010-men-sf-mikhail-youzhny-rafael-nadal,0.500,0.500,unmatched_target_round_candidate,"""Mikhail Youzhny"" ""Rafael Nadal"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,yKOJtDKA8G8,https://www.youtube.com/watch?v=yKOJtDKA8G8,2011 US Open Press Conferences: Andy Murray (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,416,2011,QF,us-open-2011-men-qf-andy-murray-john-isner,0.500,0.000,unmatched_target_round_candidate,"""Andy Murray"" ""John Isner"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,689rXxBO_4I,https://www.youtube.com/watch?v=689rXxBO_4I,2011 US Open Press Conferences: Angelique Kerber (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,105,2011,QF,us-open-2011-women-qf-angelique-kerber-flavia-pennetta,0.500,0.000,unmatched_target_round_candidate,"""Angelique Kerber"" ""Flavia Pennetta"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,bJJP3VoBMi0,https://www.youtube.com/watch?v=bJJP3VoBMi0,2011 US Open Press Conferences: Angelique Kerber (Semifinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,319,2011,SF,us-open-2011-women-sf-angelique-kerber-samantha-stosur,0.500,0.000,unmatched_target_round_candidate,"""Angelique Kerber"" ""Flavia Pennetta"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,dVLCy-CDwT8,https://www.youtube.com/watch?v=dVLCy-CDwT8,2011 US Open Press Conferences: John Isner (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,466,2011,QF,us-open-2011-men-qf-andy-murray-john-isner,0.500,0.000,unmatched_target_round_candidate,"""Andy Murray"" ""John Isner"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,T95KgXUDKyU,https://www.youtube.com/watch?v=T95KgXUDKyU,2011 US Open Press Conferences: Novak Djokovic (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,561,2011,QF,us-open-2011-men-qf-janko-tipsarevic-novak-djokovic,0.500,0.000,unmatched_target_round_candidate,"""Janko Tipsarevic"" ""Novak Djokovic"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,e3h-r0Bm1Vk,https://www.youtube.com/watch?v=e3h-r0Bm1Vk,2011 US Open Press Conferences: Samantha Stoser (Semifinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,688,2011,SF,us-open-2011-women-sf-angelique-kerber-samantha-stosur,0.250,0.000,unmatched_target_round_candidate,"""Angelique Kerber"" ""Samantha Stosur"" 2011 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,kk4H3xdcL1w,https://www.youtube.com/watch?v=kk4H3xdcL1w,2011 US Open Press Conferences: Serena Williams (Quarterfinals),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,494,2011,QF,us-open-2011-women-qf-anastasia-pavlyuchenkova-serena-williams,0.500,0.000,unmatched_target_round_candidate,"""Anastasia Pavlyuchenkova"" ""Serena Williams"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,sERWgSCMx-s,https://www.youtube.com/watch?v=sERWgSCMx-s,Djokovic vs Tipsarevic - US Open 2011 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,8423,2011,QF,us-open-2011-men-qf-janko-tipsarevic-novak-djokovic,0.614,0.500,unmatched_target_round_candidate,"""Janko Tipsarevic"" ""Novak Djokovic"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,sBBYSbZYnl8,https://www.youtube.com/watch?v=sBBYSbZYnl8,Federer vs Tsonga - US Open 2011 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,6658,2011,QF,us-open-2011-men-qf-jo-wilfried-tsonga-roger-federer,0.517,0.333,unmatched_target_round_candidate,"""Jo-Wilfried Tsonga"" ""Roger Federer"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,WmPKlaHfIz0,https://www.youtube.com/watch?v=WmPKlaHfIz0,Kerber vs Pennetta ● US Open 2011 QF Highlights,Glenn Nichols,UCR7wSmTnqfdplWpjUoi8wLg,1456,2011,QF,us-open-2011-women-qf-angelique-kerber-flavia-pennetta,0.523,0.500,unmatched_target_round_candidate,"""Angelique Kerber"" ""Flavia Pennetta"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,TVeX80kH-vs,https://www.youtube.com/watch?v=TVeX80kH-vs,Nadal vs Roddick - US Open 2011 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,6480,2011,QF,us-open-2011-men-qf-andy-roddick-rafael-nadal,0.544,0.500,unmatched_target_round_candidate,"""David Ferrer"" ""Rafael Nadal"" 2011 Australian Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,9LUUaVaoGQo,https://www.youtube.com/watch?v=9LUUaVaoGQo,Novak Djokovic vs Janko Tipsarevic US Open 2011 Final Game Arthur Ashe Stadium HD 1080p,Jerry Cheng,UC8DAgglZBxtz_0SuOOfEL4w,153,2011,F,us-open-2011-men-f-novak-djokovic-rafael-nadal,0.615,0.231,unmatched_target_round_candidate,"""Janko Tipsarevic"" ""Novak Djokovic"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,xYfQiZjCGvM,https://www.youtube.com/watch?v=xYfQiZjCGvM,Sharapova vs Petkovic ● 2011 Miami (SF) Highlights,Sharafamily World,UCYRSddZcA8Z2UMx_WzhiR4A,698,2011,SF,us-open-2011-women-sf-caroline-wozniacki-serena-williams,0.273,0.250,unmatched_target_round_candidate,"""Andrea Petkovic"" ""Caroline Wozniacki"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,TbHkQx35ePI,https://www.youtube.com/watch?v=TbHkQx35ePI,Stosur vs Kerber ● US Open 2011 SF Highlights,Glenn Nichols,UCR7wSmTnqfdplWpjUoi8wLg,1240,2011,SF,us-open-2011-women-sf-angelique-kerber-samantha-stosur,0.536,0.500,unmatched_target_round_candidate,"""Angelique Kerber"" ""Samantha Stosur"" 2011 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,D0mdGO7a4XI,https://www.youtube.com/watch?v=D0mdGO7a4XI,VIDEOPUNTAZOS.QF.AUSTRALIA.2011,BestWorldTennis,UCJxV-0_qfEKX1b84yafbIuA,244,2011,QF,us-open-2011-men-qf-andy-murray-john-isner,0.000,0.000,unmatched_target_round_candidate,"""Angelique Kerber"" ""Flavia Pennetta"" 2011 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
